RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
226924,201599687,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/27/2015 12:15:00 PM,03/27/2015 06:00:00 AM,03/27/2015 12:10:00 PM,22 AV E / E JOHN ST,C,C2,7600.2010,-122.303623149,47.620211606,"(47.620211606, -122.303623149)",3,2015
246013,201599476,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,03/27/2015 09:07:00 AM,03/26/2015 10:30:00 PM,,24 AV / E OLIVE ST,C,C3,7700.4015,-122.301384581,47.616478497,"(47.616478497, -122.301384581)",3,2015
281823,201599447,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,03/27/2015 08:28:00 AM,03/26/2015 06:00:00 PM,03/27/2015 05:30:00 AM,1XX BLOCK OF S MEAD ST,O,O3,10900.2053,-122.333314009,47.551099673,"(47.551099673, -122.333314009)",3,2015
456577,201598882,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 06:57:00 PM,03/25/2015 05:00:00 PM,03/26/2015 06:00:00 PM,67XX BLOCK OF MARY AV NW,J,J2,3300.1010,-122.376168759,47.678670584,"(47.678670584, -122.376168759)",3,2015
242685,201598692,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 04:43:00 PM,03/26/2015 08:00:00 AM,03/26/2015 04:15:00 PM,96XX BLOCK OF 42 AV SW,W,W3,12000.3002,-122.386129229,47.516564191,"(47.516564191, -122.386129229)",3,2015
233371,201598686,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 04:42:00 PM,03/26/2015 03:30:00 PM,03/26/2015 04:30:00 PM,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.367311991,47.521027582,"(47.521027582, -122.367311991)",3,2015
286707,201598686,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 04:42:00 PM,03/26/2015 03:30:00 PM,03/26/2015 04:30:00 PM,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.367311991,47.521027582,"(47.521027582, -122.367311991)",3,2015
485095,201598650,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 04:17:00 PM,03/26/2015 11:00:00 AM,03/26/2015 04:15:00 PM,NE 143 ST / LAKE CITY WY NE,L,L3,100.4000,-122.292375633,47.731941081,"(47.731941081, -122.292375633)",3,2015
242701,201598574,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 03:13:00 PM,03/25/2015 08:00:00 PM,03/26/2015 12:30:00 PM,8XX BLOCK OF NE 56 ST,U,U1,4500.1004,-122.318716451,47.669311609,"(47.669311609, -122.318716451)",3,2015
475035,201598513,2404,7,VEH-THEFT-TRAILER,2400,VEHICLE THEFT,03/26/2015 02:35:00 PM,03/26/2015 02:35:00 PM,03/26/2015 02:35:00 PM,75XX BLOCK OF 11 AV SW,F,F1,10800.1025,-122.349246829,47.535152488,"(47.535152488, -122.349246829)",3,2015
503523,201598247,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 11:03:00 AM,03/26/2015 05:30:00 AM,03/26/2015 10:30:00 AM,47XX BLOCK OF RAVENNA AV NE,U,U1,4302.2010,-122.3031507,47.66352226,"(47.66352226, -122.3031507)",3,2015
242687,201598247,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 11:03:00 AM,03/26/2015 05:30:00 AM,03/26/2015 10:30:00 AM,47XX BLOCK OF RAVENNA AV NE,U,U1,4302.2010,-122.3031507,47.66352226,"(47.66352226, -122.3031507)",3,2015
242694,201598226,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 10:48:00 AM,03/25/2015 06:00:00 PM,03/25/2015 10:00:00 PM,FAIRVIEW AV N / JOHN ST,D,D3,7300.1029,-122.334263456,47.619663572,"(47.619663572, -122.334263456)",3,2015
243257,201598160,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 09:40:00 AM,03/25/2015 07:00:00 PM,03/26/2015 08:00:00 AM,27XX BLOCK OF 44 AV SW,W,W1,9800.1024,-122.38797042,47.578166211,"(47.578166211, -122.38797042)",3,2015
242695,201598158,2404,7,VEH-THEFT-TRAILER,2400,VEHICLE THEFT,03/26/2015 09:34:00 AM,03/18/2015 12:00:00 AM,03/19/2015 09:00:00 AM,56XX BLOCK OF AIRPORT WY S,O,O3,10900.2063,-122.319331943,47.5516794,"(47.5516794, -122.319331943)",3,2015
281588,201598099,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 08:48:00 AM,03/17/2015 09:00:00 AM,03/25/2015 10:00:00 AM,1XX BLOCK OF N 79 ST,J,J2,2900.2000,-122.356637053,47.686209732,"(47.686209732, -122.356637053)",3,2015
242693,201598084,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2015 08:32:00 AM,03/26/2015 08:30:00 AM,,91XX BLOCK OF 50 AV S,S,S3,11800.4008,-122.271376799,47.521674097,"(47.521674097, -122.271376799)",3,2015
615327,201597726,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,03/25/2015 10:00:00 PM,03/25/2015 09:00:00 PM,03/25/2015 09:40:00 PM,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4010,-122.324615479,47.708602905,"(47.708602905, -122.324615479)",3,2015
243265,201597690,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,03/25/2015 09:15:00 PM,03/25/2015 06:40:00 PM,03/25/2015 08:30:00 PM,132XX BLOCK OF AURORA AV N,N,N2,600.1016,-122.344996832,47.725035551,"(47.725035551, -122.344996832)",3,2015
460348,201597653,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 08:35:00 PM,03/24/2015 08:00:00 AM,03/24/2015 08:35:00 PM,45XX BLOCK OF 1 AV NE,B,B3,5200.4008,-122.328255987,47.66198408,"(47.66198408, -122.328255987)",3,2015
285994,201597221,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 01:54:00 PM,03/25/2015 08:00:00 AM,,48XX BLOCK OF SAND POINT WY NE,U,U3,4100.4008,-122.283154853,47.664582314,"(47.664582314, -122.283154853)",3,2015
473211,201597093,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 12:14:00 PM,03/24/2015 10:00:00 PM,03/25/2015 10:00:00 AM,10XX BLOCK OF NE 105 ST,L,L2,1200.1012,-122.316907186,47.704914109,"(47.704914109, -122.316907186)",3,2015
216040,201597093,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 12:14:00 PM,03/24/2015 10:00:00 PM,03/25/2015 10:00:00 AM,10XX BLOCK OF NE 105 ST,L,L2,1200.1012,-122.316907186,47.704914109,"(47.704914109, -122.316907186)",3,2015
623461,201596986,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 10:33:00 AM,03/24/2015 08:30:00 PM,03/25/2015 08:30:00 AM,107XX BLOCK OF VICTORY LN NE,L,L2,1100.1016,-122.303359985,47.7070961,"(47.7070961, -122.303359985)",3,2015
213992,201596986,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 10:33:00 AM,03/24/2015 08:30:00 PM,03/25/2015 08:30:00 AM,107XX BLOCK OF VICTORY LN NE,L,L2,1100.1016,-122.303356323,47.707095283,"(47.707095283, -122.303356323)",3,2015
215549,201596984,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 10:25:00 AM,03/25/2015 09:55:00 AM,,2XX BLOCK OF W THOMAS ST,Q,Q3,7100.1014,-122.360001965,47.620953148,"(47.620953148, -122.360001965)",3,2015
215288,201596941,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 09:53:00 AM,03/24/2015 04:30:00 PM,03/25/2015 07:00:00 AM,29XX BLOCK OF 4 AV S,O,O2,9300.3019,-122.329058178,47.576649913,"(47.576649913, -122.329058178)",3,2015
464812,201596941,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 09:53:00 AM,03/24/2015 04:30:00 PM,03/25/2015 07:00:00 AM,29XX BLOCK OF 4 AV S,O,O2,9300.3019,-122.329058178,47.576649913,"(47.576649913, -122.329058178)",3,2015
363016,201596927,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,03/25/2015 09:38:00 AM,03/24/2015 09:30:00 PM,03/25/2015 09:30:00 AM,25XX BLOCK OF 27 AV W,Q,Q1,5802.3026,-122.3916235,47.642886641,"(47.642886641, -122.3916235)",3,2015
212677,201596927,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,03/25/2015 09:38:00 AM,03/24/2015 09:30:00 PM,03/25/2015 09:30:00 AM,25XX BLOCK OF 27 AV W,Q,Q1,5802.3026,-122.3916235,47.642886641,"(47.642886641, -122.3916235)",3,2015
221773,201596902,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 09:16:00 AM,03/24/2015 04:00:00 PM,03/25/2015 09:00:00 AM,54XX BLOCK OF 40 AV SW,W,W2,10500.2015,-122.382951957,47.552947519,"(47.552947519, -122.382951957)",3,2015
212954,201596872,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 08:52:00 AM,03/24/2015 08:00:00 PM,03/25/2015 08:00:00 AM,25XX BLOCK OF 29 AV S,R,R2,9500.4003,-122.295180907,47.579250144,"(47.579250144, -122.295180907)",3,2015
309608,201596872,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 08:52:00 AM,03/24/2015 08:00:00 PM,03/25/2015 08:00:00 AM,25XX BLOCK OF 29 AV S,R,R2,9500.4003,-122.295180907,47.579250144,"(47.579250144, -122.295180907)",3,2015
226927,201596828,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2015 08:11:00 AM,03/24/2015 09:00:00 PM,03/25/2015 07:30:00 AM,6XX BLOCK OF NW MARKET ST,B,B2,4800.4000,-122.36364997,47.668651014,"(47.668651014, -122.36364997)",3,2015
